case,season,startAge,endAge,matches,wins,losses,draws,titles,centuries,highestBreak,prize,endCash,endOverall,cardNextSeason,rankingLabel,rank,prizeMoney,sponsorIncome,coachingStaffCosts,facilityCosts,equipmentMaintenance,tournamentEntryFees,travelHotelCosts,treatmentRecoveryCosts,other
age15-start-national-youth-130363-30y,2033/34,22,23,34,23,11,0,0,19,136,3200,20581.41,85,False,Q School Ranking,46,3200,15677,-3700,0,-122,-1785,-4329.84,0,-3012.5
age15-start-national-youth-130363-30y,2034/35,23,24,36,26,10,0,0,15,138,36240,70392.29,86,True,Q School Ranking,59,36240,26312,-1872,0,-480,-1785,-4025.64,-360,-4168.48
age15-start-national-youth-130363-30y,2035/36,24,25,37,27,9,1,2,22,141,710250,852606.53,87,True,World Ranking,9,710250,74175,-1872,0,-206,0,-6651.04,0,5518.28
age15-start-national-youth-130363-30y,2036/37,25,26,31,15,15,1,0,14,145,249050,1341123.97,88,True,World Ranking,7,249050,270220,-1872,0,0,0,-7412.24,-180,-22688.32
age15-start-national-youth-130363-30y,2037/38,26,27,43,26,15,2,0,18,136,261500,1894432.57,88,True,World Ranking,27,261500,328876,-1872,0,-206,0,-8620.48,-180,-27588.92
age15-start-national-youth-130363-30y,2038/39,27,28,28,19,9,0,0,16,142,100600,2293825.49,89,True,World Ranking,27,100600,332176,-1872,0,-38,0,-7190.48,0,-24282.6
age15-start-national-youth-130363-30y,2039/40,28,29,25,15,9,1,0,15,139,86950,2613476.73,90,True,World Ranking,45,86950,259712,-1794,0,-84,0,-7106.88,-180,-17845.88
age15-start-national-youth-130363-30y,2040/41,29,30,29,19,9,1,0,16,138,83600,2877619.73,90,True,World Ranking,49,83600,203440,-1794,0,-122,0,-7178,-180,-14623.0
age15-start-national-youth-130363-30y,2041/42,30,31,29,19,10,0,0,22,144,89850,3042928.05,91,True,World Ranking,44,89850,88820,-1872,0,-84,0,-6233.04,-180,-5392.64
age15-start-national-youth-130363-30y,2042/43,31,32,29,20,9,0,0,13,141,73900,3175601.41,91,True,World Ranking,43,73900,70997,-1014,0,-38,0,-7178,0,-3993.64
age15-start-national-youth-130363-30y,2043/44,32,33,31,23,7,1,0,15,140,108000,3344446.24,92,True,World Ranking,40,108000,72322,-1014,0,-84,0,-7178,-180,-4021.17
age15-start-national-youth-130363-30y,2044/45,33,34,25,12,10,3,0,10,135,43100,3446360.92,92,True,World Ranking,49,43100,69563,-1872,0,-122,0,-6149.44,0,-3604.88
age15-start-national-youth-130363-30y,2045/46,34,35,30,21,9,0,0,20,142,93900,3599078.27,93,True,World Ranking,52,93900,69256,-1872,0,0,0,-6065.84,0,-3500.81
age15-start-national-youth-130363-30y,2046/47,35,36,26,14,8,4,1,17,141,72700,3738188.21,93,True,World Ranking,43,72700,71097,-1872,0,-84,0,-7083,0,2351.94
age15-start-national-youth-130363-30y,2047/48,36,37,28,18,9,1,0,12,139,77600,3876169.21,93,True,World Ranking,52,77600,70499,-1872,0,-122,0,-6316.64,-180,-3627.36
age15-start-national-youth-130363-30y,2048/49,37,38,26,14,10,2,0,15,140,48300,3980579.25,93,True,World Ranking,60,48300,67950,-1872,0,0,0,-6893,0,-3474.96
age15-start-national-youth-130363-30y,2049/50,38,39,25,15,7,3,0,16,136,32450,4069201.73,93,False,World Ranking,78,32450,66520,-1872,0,-122,0,-6228,0,-3525.52
age15-start-national-youth-130363-30y,2050/51,39,40,39,32,7,0,1,24,139,58790,4170163.65,93,True,Q School Ranking,7,58790,49750,-1872,0,-84,-1535,-3471,0,-816.08
age15-start-national-youth-130363-30y,2051/52,40,41,29,19,10,0,0,13,142,133150,4340490.25,92,True,World Ranking,51,133150,46034,-1872,0,-38,0,-6798,0,-1149.4
age15-start-national-youth-130363-30y,2052/53,41,42,28,14,9,5,0,12,142,58450,4454126.17,92,True,World Ranking,43,58450,68485,-1872,0,-84,0,-7083,0,-5260.08
age15-start-national-youth-130363-30y,2053/54,42,43,29,19,10,0,0,17,144,55650,4571325.15,91,True,World Ranking,62,55650,71979,-1872,0,-122,0,-5898.64,0,-3537.38
age15-start-national-youth-130363-30y,2054/55,43,44,26,18,8,0,0,17,141,45050,4679328.56,90,False,World Ranking,71,45050,72325,-1755,0,0,0,-5480.64,-180,-3355.95
age15-start-national-youth-130363-30y,2055/56,44,45,14,10,4,0,0,4,135,12500,4746543.29,89,False,Senior Ranking,56,12500,58077,-1833,0,-84,-75,-1140,0,-530.27
age18-start-elite-amateur-104729-30y,2026/27,18,19,35,15,20,0,0,0,84,3,9846.87,72,False,Q School Ranking,146,3,25303,-12694,0,-8302,-1770,-4057.68,-180,3494.55
age18-start-elite-amateur-104729-30y,2027/28,19,20,38,18,20,0,0,0,97,0,25036.26,75,False,Q School Ranking,110,0,21105,-1755,0,-564,-1830,-4413.64,-360,2807.03
age18-start-elite-amateur-104729-30y,2028/29,20,21,40,22,18,0,0,5,134,353,39354.14,79,True,Q School Ranking,54,353,21609,-1872,0,-38,-1830,-4881,-180,1206.88
age18-start-elite-amateur-104729-30y,2029/30,21,22,23,10,10,3,0,2,123,30150,89827.26,81,True,World Ranking,110,30150,24120,-1872,0,-84,0,-5480.64,0,3639.76
age18-start-elite-amateur-104729-30y,2030/31,22,23,25,14,11,0,0,15,138,33650,174305.44,82,False,World Ranking,84,33650,55325,-1872,0,-122,0,-5583.24,-180,1260.42
age18-start-elite-amateur-104729-30y,2031/32,23,24,26,18,8,0,0,9,138,1450,213595.86,84,True,Q School Ranking,7,1450,47990,-1872,0,0,-1685,-3590.64,-360,-2841.94
age18-start-elite-amateur-104729-30y,2032/33,24,25,37,28,9,0,0,28,137,84850,339276.46,86,True,World Ranking,75,84850,44846,-1872,0,-122,0,-5898.64,0,1877.24
age18-start-elite-amateur-104729-30y,2033/34,25,26,40,29,10,1,0,31,141,334050,735004.56,87,True,World Ranking,19,334050,71954,-1872,0,-206,0,-7209.64,0,-1988.26
age18-start-elite-amateur-104729-30y,2034/35,26,27,50,36,10,4,4,43,138,1096400,2012823.28,87,True,World Ranking,9,1096400,144484,-1872,0,-122,0,-10081,0,48609.72
age18-start-elite-amateur-104729-30y,2035/36,27,28,36,19,17,0,0,22,141,237400,2474804.11,88,True,World Ranking,17,237400,250264,-1872,0,-84,0,-8536.88,0,-17190.29
age18-start-elite-amateur-104729-30y,2036/37,28,29,35,22,13,0,0,22,147,167800,2915421.25,89,True,World Ranking,34,167800,298367,-1872,0,-206,0,-6734.64,0,-17737.22
age18-start-elite-amateur-104729-30y,2037/38,29,30,37,25,11,1,0,20,139,179650,3342227.97,90,True,World Ranking,24,179650,271925,-1872,0,-122,0,-6734.64,0,-16439.64
age18-start-elite-amateur-104729-30y,2038/39,30,31,35,23,12,0,0,18,139,144900,3688216.68,91,True,World Ranking,23,144900,223463,-1872,0,-84,0,-8756.2,0,-12462.09
age18-start-elite-amateur-104729-30y,2039/40,31,32,30,19,10,1,0,18,139,189400,4042315.23,91,True,World Ranking,21,189400,181313,-1443,0,-38,0,-7775.68,0,-8357.77
age18-start-elite-amateur-104729-30y,2040/41,32,33,27,16,11,0,0,17,142,123050,4330557.66,92,True,World Ranking,25,123050,181912,-585,0,-84,0,-8026.48,0,-9424.09
age18-start-elite-amateur-104729-30y,2041/42,33,34,30,19,10,1,1,17,144,559550,5062620.2,92,True,World Ranking,11,559550,177774,-1755,0,-122,0,-7973.28,-360,3948.82
age18-start-elite-amateur-104729-30y,2042/43,34,35,40,24,14,2,0,26,140,244150,5565890.9,93,True,World Ranking,9,244150,289126,-1833,0,-122,0,-9701,-360,-19989.3
age18-start-elite-amateur-104729-30y,2043/44,35,36,34,16,16,2,0,18,139,199800,6140669.98,93,True,World Ranking,33,199800,414124,-1872,0,-84,0,-8536.88,-540,-29512.04
age18-start-elite-amateur-104729-30y,2044/45,36,37,34,22,9,3,0,14,145,91600,6562748.88,93,True,World Ranking,39,91600,361078,-1872,0,-122,0,-6400.24,0,-23204.86
age18-start-elite-amateur-104729-30y,2045/46,37,38,35,26,8,1,0,28,144,124900,6833525.0,93,True,World Ranking,36,124900,161216,-1872,0,-122,0,-7178,-180,-7387.88
age18-start-elite-amateur-104729-30y,2046/47,38,39,37,24,10,3,0,24,144,152350,7063021.0,93,True,World Ranking,29,152350,86606,-1872,0,-84,0,-7273,0,-2231
age18-start-elite-amateur-104729-30y,2047/48,39,40,28,18,10,0,0,14,139,124750,7304675.16,93,True,World Ranking,27,124750,128645,-1872,0,-122,0,-7190.48,0,-4556.36
age18-start-elite-amateur-104729-30y,2048/49,40,41,35,22,10,3,0,13,137,157550,7584322.09,92,True,World Ranking,39,157550,136087,-1872,0,-84,0,-7190.48,0,-5243.59
age18-start-elite-amateur-104729-30y,2049/50,41,42,37,25,9,3,0,22,144,166600,7872193.51,92,True,World Ranking,29,166600,134875,-1872,0,-122,0,-7178,0,-5431.58
age18-start-elite-amateur-104729-30y,2050/51,42,43,29,17,8,4,0,15,136,80450,8063228.71,91,True,World Ranking,37,80450,121550,-1872,0,0,0,-7274.08,0,-3818.72
age18-start-elite-amateur-104729-30y,2051/52,43,44,26,17,9,0,0,6,135,53700,8239965.69,90,True,World Ranking,57,53700,132894,-1872,0,-122,0,-6149.44,0,-3713.58
age18-start-elite-amateur-104729-30y,2052/53,44,45,23,13,10,0,0,12,133,50750,8379082.83,89,False,World Ranking,65,50750,95725,-1872,0,0,0,-6065.84,0,-1420.02
age18-start-elite-amateur-104729-30y,2053/54,45,46,12,8,4,0,0,4,107,12250,8448089.02,88,False,Senior Ranking,63,12250,67313,-1872,0,-84,-175,-1386,-360,-6729.81
age18-start-elite-amateur-104729-30y,2054/55,46,47,6,2,4,0,0,0,82,0,8472547.9,87,False,Senior Ranking,65,0,32188,-1014,0,0,-175,-1632,-180,-5178.12
age18-start-elite-amateur-104729-30y,2055/56,47,48,8,4,4,0,0,3,120,4562.5,8503724.22,86,False,Senior Ranking,63,4562.5,23894,-975,0,0,-75,-1386,0,5205.82
age18-start-elite-amateur-130363-30y,2026/27,18,19,35,14,21,0,0,0,80,0,10316.78,72,False,Q School Ranking,168,0,26645,-13120,0,-8302,-1770,-4576.8,0,3240.58
age18-start-elite-amateur-130363-30y,2027/28,19,20,36,12,24,0,0,0,88,0,28090.81,75,True,Q School Ranking,66,0,21681,-117,0,-564,-1830,-4173.64,0,2577.67
age18-start-elite-amateur-130363-30y,2028/29,20,21,20,7,11,2,0,5,135,17350,95466.71,79,True,World Ranking,120,17350,54901,-1872,0,-38,0,-6228,-540,2402.9
age18-start-elite-amateur-130363-30y,2029/30,21,22,24,11,11,2,0,5,130,23600,175577.82,81,False,World Ranking,102,23600,64280,-1872,0,-84,0,-6228,-180,595.11
age18-start-elite-amateur-130363-30y,2030/31,22,23,41,30,11,0,0,17,141,39570,257000.71,82,False,Q School Ranking,13,39570,53570,-1872,0,-122,-1685,-3943.08,0,-4045.03
age18-start-elite-amateur-130363-30y,2031/32,23,24,36,26,10,0,0,15,138,5600,286320.87,84,True,Q School Ranking,8,5600,29276,-1872,0,0,-1785,-3654,-180,1485.16
age18-start-elite-amateur-130363-30y,2032/33,24,25,24,14,10,0,0,11,141,29500,356723.15,86,True,World Ranking,107,29500,45224,-1872,0,-84,0,-6228,0,2862.28
age18-start-elite-amateur-130363-30y,2033/34,25,26,34,24,10,0,1,21,138,224600,656990.52,87,True,World Ranking,25,224600,77062,-1872,0,-122,0,-7273,0,7472.37
age18-start-elite-amateur-130363-30y,2034/35,26,27,31,19,10,2,0,31,140,143000,930841.41,87,True,World Ranking,20,143000,146162,-1872,0,-122,0,-8026.48,0,-6290.63
age18-start-elite-amateur-130363-30y,2035/36,27,28,34,22,10,2,0,24,140,138000,1221863.89,88,True,World Ranking,30,138000,170789,-1872,0,-84,0,-8026.48,0,-8784.04
age18-start-elite-amateur-130363-30y,2036/37,28,29,27,17,10,0,0,23,136,149100,1530249.86,89,True,World Ranking,31,149100,176105,-1872,0,-122,0,-6985.44,-720,-8519.59
age18-start-elite-amateur-130363-30y,2037/38,29,30,29,15,10,4,0,22,137,92500,1764152.38,90,True,World Ranking,34,92500,156338,-1872,0,-84,0,-7859.28,-180,-6940.2
age18-start-elite-amateur-130363-30y,2038/39,30,31,27,16,9,2,0,16,141,69100,1968424.04,90,True,World Ranking,46,69100,147887,-1872,0,-38,0,-6651.04,-180,-5974.3
age18-start-elite-amateur-130363-30y,2039/40,31,32,34,24,9,1,0,21,147,97400,2192222.16,91,True,World Ranking,46,97400,140400,-1872,0,-122,0,-7558,0,-5449.88
age18-start-elite-amateur-130363-30y,2040/41,32,33,66,44,18,4,0,28,147,173250,2488057.46,91,True,World Ranking,28,173250,142147,-1794,0,-206,0,-7748,-360,-11453.7
age18-start-elite-amateur-130363-30y,2041/42,33,34,33,22,9,2,0,24,141,167600,2810886.93,92,True,World Ranking,28,167600,173401,-1365,0,-84,0,-8934.64,-900,-7887.89
age18-start-elite-amateur-130363-30y,2042/43,34,35,33,23,10,0,0,25,139,264600,3231327.09,92,True,World Ranking,21,264600,170806,-585,0,-122,0,-7441.28,-180,-7037.56
age18-start-elite-amateur-130363-30y,2043/44,35,36,34,22,11,1,0,32,139,178450,3571095.13,92,True,World Ranking,27,178450,180400,-1872,0,-122,0,-9121,-360,-9006.96
age18-start-elite-amateur-130363-30y,2044/45,36,37,42,30,10,2,1,35,144,252650,4002934.45,92,True,World Ranking,18,252650,178800,-1872,0,-84,0,-9121,-180,10246.32
age18-start-elite-amateur-130363-30y,2045/46,37,38,29,19,10,0,2,30,136,449050,4650472.83,92,True,World Ranking,17,449050,175650,-1872,0,-122,0,-8741,-360,32533.38
age18-start-elite-amateur-130363-30y,2046/47,38,39,38,23,13,2,0,20,137,119550,4927441.39,92,True,World Ranking,27,119550,178260,-1872,0,-122,0,-8931,0,-10316.44
age18-start-elite-amateur-130363-30y,2047/48,39,40,38,28,10,0,1,34,142,337900,5444613.69,92,True,World Ranking,35,337900,177192,-1872,0,-84,0,-8931,-180,11147.3
age18-start-elite-amateur-130363-30y,2048/49,40,41,34,23,10,1,0,24,142,95650,5665181.73,92,True,World Ranking,38,95650,139776,-1872,0,-122,0,-7843,0,-6420.96
age18-start-elite-amateur-130363-30y,2049/50,41,42,33,21,11,1,0,31,143,150950,5900133.69,91,True,World Ranking,34,150950,100201,-1872,0,-122,0,-8989,0,-6016.04
age18-start-elite-amateur-130363-30y,2050/51,42,43,49,28,21,0,0,33,144,119500,6078248.97,90,True,World Ranking,31,119500,70200,-1872,0,-84,0,-7232.72,-360,-3036.0
age18-start-elite-amateur-130363-30y,2051/52,43,44,38,27,10,1,0,31,145,255200,6446158.73,89,True,World Ranking,24,255200,129012,-1872,0,-122,0,-9121,-360,-5627.24
age18-start-elite-amateur-130363-30y,2052/53,44,45,40,26,12,2,0,26,139,208750,6789800.11,88,True,World Ranking,19,208750,154144,-1872,0,-122,0,-9216,-360,-8682.62
age18-start-elite-amateur-130363-30y,2053/54,45,46,37,24,11,2,0,21,141,211550,7158092.5,87,True,World Ranking,26,211550,174150,-1872,0,-84,0,-8789,-180,-8482.61
age18-start-elite-amateur-130363-30y,2054/55,46,47,24,14,9,1,0,11,141,96750,7423096.16,86,True,World Ranking,34,96750,186362,-1872,0,-122,0,-8836,-180,-8098.34
age18-start-elite-amateur-130363-30y,2055/56,47,48,38,24,13,1,0,25,141,186850,7725876.5,85,True,World Ranking,31,186850,131850,-1755,0,-122,0,-7843,0,-6199.66
age21-start-q-tour-104729-30y,2026/27,21,22,10,3,7,0,0,0,80,0,26546.49,77,False,Q School Ranking,180,0,24834,-5802,0,-8782,-1335,-1854.16,-180,11615.65
age21-start-q-tour-104729-30y,2027/28,22,23,32,22,10,0,0,5,125,4250,44893.25,80,False,Q School Ranking,59,4250,18041,-4966,0,0,-1785,-3744.84,-180,6431.6
age21-start-q-tour-104729-30y,2028/29,23,24,40,31,9,0,0,20,136,7310,70849.71,82,True,Q School Ranking,59,7310,23081,-1872,0,-122,-1785,-4311,-720,4075.46
age21-start-q-tour-104729-30y,2029/30,24,25,29,19,10,0,0,15,137,51200,152250.13,83,True,World Ranking,93,51200,29123,-1872,0,-84,0,-5480.64,-360,6874.06
age21-start-q-tour-104729-30y,2030/31,25,26,35,23,12,0,0,22,135,126200,332762.31,85,True,World Ranking,36,126200,59268,-1872,0,-122,0,-6749.84,-360,3748.02
age21-start-q-tour-104729-30y,2031/32,26,27,29,17,9,3,0,17,137,81050,477894.47,86,True,World Ranking,30,81050,68871,-1872,0,-84,0,-7558,0,3725.16
age21-start-q-tour-104729-30y,2032/33,27,28,30,17,10,3,0,18,141,101350,639194.48,88,True,World Ranking,41,101350,65183,-1872,0,-122,0,-8836,0,3597.01
age21-start-q-tour-104729-30y,2033/34,28,29,42,31,10,1,1,30,138,500650,1207168.6,88,True,World Ranking,16,500650,67954,-1872,0,-122,0,-8708,0,8072.12
age21-start-q-tour-104729-30y,2034/35,29,30,45,28,15,2,0,30,141,324550,1711782.54,89,True,World Ranking,9,324550,200800,-1872,0,-122,0,-9986,-360,-10396.06
age21-start-q-tour-104729-30y,2035/36,30,31,42,26,16,0,0,32,141,347200,2440836.31,90,True,World Ranking,11,347200,415043,-585,0,-206,0,-8787.68,-360,-25250.55
age21-start-q-tour-104729-30y,2036/37,31,32,50,31,13,6,2,29,144,489150,3395089.63,90,True,World Ranking,9,489150,407212,-1443,0,-122,0,-8536.88,0,66593.2
age21-start-q-tour-104729-30y,2037/38,32,33,40,22,15,3,0,23,144,298750,4061242.0,91,True,World Ranking,12,298750,401992,-1872,0,-84,0,-8536.88,0,-25496.75
age21-start-q-tour-104729-30y,2038/39,33,34,52,37,15,0,1,39,138,929800,5394944.92,91,True,World Ranking,9,929800,396500,-1872,0,-244,0,-9986,-360,19464.92
age21-start-q-tour-104729-30y,2039/40,34,35,31,15,15,1,0,15,141,207450,5957882.83,92,True,World Ranking,13,207450,390101,-1872,0,-84,0,-9540.2,0,-24116.89
age21-start-q-tour-104729-30y,2040/41,35,36,44,30,11,3,1,32,139,704650,6998971.26,92,True,World Ranking,10,704650,336254,-1872,0,-206,0,-8193.68,-180,9236.11
age21-start-q-tour-104729-30y,2041/42,36,37,59,36,21,2,1,40,144,566000,7984196.76,92,True,World Ranking,1,566000,412764,-1755,0,-206,0,-9038.48,0,17460.98
age21-start-q-tour-104729-30y,2042/43,37,38,44,28,15,1,0,30,141,322700,8685070.52,92,True,World Ranking,7,322700,414412,-1833,0,-122,0,-8781.28,-180,-26321.96
age21-start-q-tour-104729-30y,2043/44,38,39,32,18,11,3,0,23,138,163000,9192967.8,92,True,World Ranking,27,163000,374017,-1872,0,-122,0,-8076,-180,-20269.72
age21-start-q-tour-104729-30y,2044/45,39,40,31,19,10,2,0,21,142,176150,9571659.28,92,True,World Ranking,32,176150,219580,-1872,0,0,0,-8171,0,-7995.52
age21-start-q-tour-104729-30y,2045/46,40,41,49,34,13,2,2,37,141,492350,10266166.2,91,True,World Ranking,13,492350,181012,-1872,0,-206,0,-9416,0,32638.92
age21-start-q-tour-104729-30y,2046/47,41,42,42,28,14,0,1,22,141,641400,11090664.12,91,True,World Ranking,11,641400,181012,-1872,0,-122,0,-9701,0,12780.92
age21-start-q-tour-104729-30y,2047/48,42,43,47,31,13,3,3,29,144,585200,12165006.95,90,True,World Ranking,11,585200,389558,-1872,0,-206,0,-9038.48,-540,111241.31
age21-start-q-tour-104729-30y,2048/49,43,44,46,30,14,2,1,32,138,466500,13059060.49,89,True,World Ranking,9,466500,417394,-1872,0,-122,0,-8536.88,-540,20230.42
age21-start-q-tour-104729-30y,2049/50,44,45,56,32,22,2,3,42,142,1352950,14897244.37,88,True,World Ranking,1,1352950,387712,-1443,0,-206,0,-9986,-180,108336.88
age21-start-q-tour-104729-30y,2050/51,45,46,49,31,17,1,1,30,142,454150,15752305.9,88,True,World Ranking,1,454150,390908,-585,0,-122,0,-10081,-180,19571.53
age21-start-q-tour-104729-30y,2051/52,46,47,45,28,16,1,0,26,144,413750,16516947.13,86,True,World Ranking,15,413750,389913,-1872,0,-122,0,-9796,-360,-27271.77
age21-start-q-tour-104729-30y,2052/53,47,48,35,21,13,1,1,20,144,283500,17226527.1,85,True,World Ranking,19,283500,418755,-1872,0,-122,0,-9221,-180,18719.97
age21-start-q-tour-104729-30y,2053/54,48,49,21,10,10,1,0,5,135,64050,17661621.76,84,True,World Ranking,41,64050,400912,-1872,0,-84,0,-7939,-180,-20192.34
age21-start-q-tour-104729-30y,2054/55,49,50,20,11,9,0,0,9,142,36100,17974883.8,82,False,World Ranking,75,36100,296400,-1872,0,0,0,-6608,-180,-11977.96
age21-start-q-tour-104729-30y,2055/56,50,51,5,1,4,0,0,0,79,0,18085965.64,81,False,Senior Ranking,65,0,110042,-1833,0,0,-75,-1003.2,-360,4011.04
age21-start-q-tour-130363-30y,2026/27,21,22,12,5,7,0,0,2,108,0,26739.01,78,False,Q School Ranking,94,0,26556,-7146,0,-8782,-1335,-2072.8,0,11318.81
age21-start-q-tour-130363-30y,2027/28,22,23,30,19,11,0,0,5,134,750,49017.23,80,False,Q School Ranking,29,750,21704,-936,0,0,-1785,-3806.88,-180,6082.1
age21-start-q-tour-130363-30y,2028/29,23,24,39,30,9,0,0,19,138,8460,77062.46,82,True,Q School Ranking,54,8460,21902,-1014,0,-122,-1785,-3793.68,-540,4487.91
age21-start-q-tour-130363-30y,2029/30,24,25,26,13,11,2,0,12,145,32700,150762.83,84,True,World Ranking,106,32700,41562,-1872,0,-84,0,-5480.64,0,5875.01
age21-start-q-tour-130363-30y,2030/31,25,26,26,14,11,1,0,16,139,47950,261886.27,85,False,World Ranking,70,47950,64499,-1872,0,-122,0,-5788.44,-180,5636.88
age21-start-q-tour-130363-30y,2031/32,26,27,44,37,7,0,2,25,139,25140,347701.25,86,True,Q School Ranking,10,25140,53072,-1872,0,0,-1685,-3305.28,-540,14555.26
age21-start-q-tour-130363-30y,2032/33,27,28,29,20,8,1,0,14,136,39200,418331.67,87,True,World Ranking,101,39200,30392,-1872,0,-122,0,-5480.64,0,7513.06
age21-start-q-tour-130363-30y,2033/34,28,29,26,15,10,1,0,16,143,32500,509704.97,88,False,World Ranking,74,32500,58708,-1872,0,-84,0,-5480.64,0,5601.94
age21-start-q-tour-130363-30y,2034/35,29,30,40,33,7,0,1,15,136,15570,580841.1,89,True,Q School Ranking,5,15570,54850,-1872,0,-122,-1685,-3305.28,-540,7790.41
age21-start-q-tour-130363-30y,2035/36,30,31,29,19,9,1,0,18,144,55450,665315.36,90,True,World Ranking,91,55450,29929,-1872,0,-84,0,-6228,0,6279.26
age21-start-q-tour-130363-30y,2036/37,31,32,37,23,10,4,0,22,141,85100,805946.5,90,True,World Ranking,49,85100,59351,-1872,0,-122,0,-6839.8,-180,3793.94
age21-start-q-tour-130363-30y,2037/38,32,33,32,18,10,4,0,13,144,77150,944834.88,91,True,World Ranking,52,77150,66134,-1872,0,0,0,-6544.64,0,3621.02
age21-start-q-tour-130363-30y,2038/39,33,34,41,30,10,1,0,30,144,194150,1193889.35,92,True,World Ranking,33,194150,59525,-1872,0,-206,0,-7558,-180,3195.47
age21-start-q-tour-130363-30y,2039/40,34,35,28,17,10,1,0,21,136,129700,1410519.91,92,True,World Ranking,24,129700,93462,-1872,0,-38,0,-8599,0,2577.56
age21-start-q-tour-130363-30y,2040/41,35,36,21,10,11,0,0,15,142,77250,1597447.87,92,True,World Ranking,50,77250,120094,-1872,0,-84,0,-8836,0,375.96
age21-start-q-tour-130363-30y,2041/42,36,37,31,19,10,2,0,21,136,158600,1880780.8,92,True,World Ranking,37,158600,134925,-1755,0,-122,0,-7178,-180,-2357.07
age21-start-q-tour-130363-30y,2042/43,37,38,35,20,10,5,0,22,136,82450,2042411.45,92,True,World Ranking,36,82450,82365,-546,0,-84,0,-6651.04,-180,2276.69
age21-start-q-tour-130363-30y,2043/44,38,39,34,21,10,3,0,25,138,125550,2236296.93,92,True,World Ranking,42,125550,72280,-1443,0,-38,0,-7478.2,0,3014.68
age21-start-q-tour-130363-30y,2044/45,39,40,27,15,10,2,0,15,142,64900,2367296.24,92,True,World Ranking,42,64900,68444,-1872,0,-84,0,-6400.24,-180,4191.55
age21-start-q-tour-130363-30y,2045/46,40,41,26,14,11,1,0,15,126,65550,2498533.56,92,True,World Ranking,62,65550,69185,-1872,0,-122,0,-7276.8,0,4773.12
age21-start-q-tour-130363-30y,2046/47,41,42,36,24,10,2,0,24,139,197100,2765250.85,91,True,World Ranking,31,197100,73328,-1872,0,-84,0,-6233.04,-180,2658.33
age21-start-q-tour-130363-30y,2047/48,42,43,28,18,10,0,0,15,138,109800,2995158.85,91,True,World Ranking,30,109800,133507,-1872,0,-122,0,-10438,-180,-787
age21-start-q-tour-130363-30y,2048/49,43,44,33,21,11,1,0,19,139,124600,3220317.65,90,True,World Ranking,38,124600,109128,-1872,0,-84,0,-8646,-180,212.8
age21-start-q-tour-130363-30y,2049/50,44,45,27,16,9,2,0,17,140,68100,3377016.03,88,True,World Ranking,47,68100,94188,-1872,0,-38,0,-6901.84,0,2222.22
age21-start-q-tour-130363-30y,2050/51,45,46,38,26,11,1,1,19,138,265250,3697389.17,87,True,World Ranking,34,265250,53950,-1872,0,-84,0,-7934,-360,11423.14
age21-start-q-tour-130363-30y,2051/52,46,47,26,13,11,2,0,12,136,79350,3839304.99,86,True,World Ranking,32,79350,67828,-1872,0,-122,0,-7748,-360,4439.82
age21-start-q-tour-130363-30y,2052/53,47,48,25,11,13,1,0,11,135,77900,4040638.49,84,True,World Ranking,56,77900,132818,-1872,0,-84,0,-7357.68,-360,-1110.82
age21-start-q-tour-130363-30y,2053/54,48,49,32,19,12,1,0,20,142,101562.5,4258179.17,83,True,World Ranking,43,101562.5,124922,-1872,0,-122,0,-6575.04,-540,-834.78
age21-start-q-tour-130363-30y,2054/55,49,50,28,15,12,1,0,10,128,84200,4435065.75,82,True,World Ranking,44,84200,98578,-1872,0,0,0,-7558,-180,1718.58
age21-start-q-tour-130363-30y,2055/56,50,51,25,13,11,1,0,3,128,70300,4576487.65,80,True,World Ranking,58,70300,74757,-1833,0,-122,0,-6483.84,-180,4183.74
age30-start-rookie-pro-104729-30y,2026/27,30,31,24,12,12,0,0,4,135,25850,67773.98,77,True,World Ranking,95,25850,41764,-10094,0,-8782,0,-6152,0,15187.98
age30-start-rookie-pro-104729-30y,2027/28,31,32,26,16,8,2,0,4,132,43450,170059.86,80,False,World Ranking,71,43450,54888,-1794,0,-84,0,-6444.6,-180,11450.48
age30-start-rookie-pro-104729-30y,2028/29,32,33,13,11,2,0,0,7,136,0,218002.54,82,True,Q School Ranking,7,0,37900,-1872,0,-38,-1235,-1283.28,0,14270.96
age30-start-rookie-pro-104729-30y,2029/30,33,34,29,19,8,2,0,12,138,47000,302013.32,84,True,World Ranking,92,47000,32303,-1872,0,-84,0,-6228,0,11891.78
age30-start-rookie-pro-104729-30y,2030/31,34,35,25,16,9,0,0,17,136,48350,410467.51,85,False,World Ranking,69,48350,64289,-1872,0,-38,0,-8020,-180,5925.19
age30-start-rookie-pro-104729-30y,2031/32,35,36,17,14,3,0,0,5,132,3000,463330.23,86,True,Q School Ranking,7,3000,40168,-1872,0,-84,-1235,-1249.08,0,13934.8
age30-start-rookie-pro-104729-30y,2032/33,36,37,27,16,11,0,0,16,138,42500,559791.14,87,True,World Ranking,101,42500,47815,-1872,0,-84,0,-5480.64,0,12182.55
age30-start-rookie-pro-104729-30y,2033/34,37,38,25,15,8,2,0,23,142,37450,669564.03,88,False,World Ranking,75,37450,66050,-156,0,-38,0,-6228,0,10694.89
age30-start-rookie-pro-104729-30y,2034/35,38,39,19,15,4,0,0,10,134,1250,741406.03,89,False,Q School Ranking,2,1250,63388,-1872,0,-84,-1235,-1632,-180,11907
